Single-Level_Breite_Wigner
Temp do meio:       +1.500000000000000e+03[K]
Massa do isotopo:   +2.360050000000000e+02

ene_val                 sig_val[radiation_xs]           psi                     x                   smr*gg                  chi1          
+9.512000000000171e+00 +5.202204059656605e+00 +4.203304530832078e-03 -2.235466819837780e+01 +1.209164893066468e+03 +2.029038895123854e-01 
+9.514000000000172e+00 +5.304399354967909e+00 +4.288264464063523e-03 -2.225809228348487e+01 +1.209036546716558e+03 +2.028826660967232e-01 
+9.516000000000172e+00 +5.409295175238639e+00 +4.375476120000868e-03 -2.216151646935693e+01 +1.208908240832979e+03 +2.028614493722752e-01 
+9.518000000000173e+00 +5.516964059373671e+00 +4.465000217002618e-03 -2.206494075597773e+01 +1.208779975394475e+03 +2.028402393355259e-01 
+9.520000000000174e+00 +5.627480263689502e+00 +4.556898919679298e-03 -2.196836514333106e+01 +1.208651750379800e+03 +2.028190359829629e-01 
+9.522000000000174e+00 +5.740919787182799e+00 +4.651235860549176e-03 -2.187178963140071e+01 +1.208523565767727e+03 +2.027978393110760e-01 
+9.524000000000175e+00 +5.857360396258132e+00 +4.748076161259475e-03 -2.177521422017046e+01 +1.208395421537045e+03 +2.027766493163578e-01 
+9.526000000000176e+00 +5.976881648849761e+00 +4.847486453318888e-03 -2.167863890962411e+01 +1.208267317666556e+03 +2.027554659953033e-01 
+9.528000000000176e+00 +6.099564917868437e+00 +4.949534898283862e-03 -2.158206369974548e+01 +1.208139254135078e+03 +2.027342893444103e-01 
+9.530000000000177e+00 +6.225493413901345e+00 +5.054291207338706e-03 -2.148548859051835e+01 +1.208011230921447e+03 +2.027131193601791e-01 
+9.532000000000178e+00 +6.354752207090938e+00 +5.161826660207650e-03 -2.138891358192657e+01 +1.207883248004513e+03 +2.026919560391125e-01 
+9.534000000000178e+00 +6.487428248114481e+00 +5.272214123333526e-03 -2.129233867395396e+01 +1.207755305363142e+03 +2.026707993777158e-01 
+9.536000000000179e+00 +6.623610388184701e+00 +5.385528067256708e-03 -2.119576386658433e+01 +1.207627402976213e+03 +2.026496493724970e-01 
+9.538000000000180e+00 +6.763389397986836e+00 +5.501844583123435e-03 -2.109918915980155e+01 +1.207499540822624e+03 +2.026285060199666e-01 
+9.540000000000180e+00 +6.906857985467531e+00 +5.621241398252945e-03 -2.100261455358944e+01 +1.207371718881286e+03 +2.026073693166378e-01 
+9.542000000000181e+00 +7.054110812384413e+00 +5.743797890687097e-03 -2.090604004793186e+01 +1.207243937131128e+03 +2.025862392590261e-01 
+9.544000000000182e+00 +7.205244509526099e+00 +5.869595102647039e-03 -2.080946564281268e+01 +1.207116195551092e+03 +2.025651158436498e-01 
+9.546000000000182e+00 +7.360357690506810e+00 +5.998715752816628e-03 -2.071289133821576e+01 +1.206988494120137e+03 +2.025439990670296e-01 
+9.548000000000183e+00 +7.519550964038584e+00 +6.131244247371427e-03 -2.061631713412497e+01 +1.206860832817236e+03 +2.025228889256888e-01 
+9.550000000000184e+00 +7.682926944580940e+00 +6.267266689669293e-03 -2.051974303052419e+01 +1.206733211621379e+03 +2.025017854161532e-01 
+9.552000000000184e+00 +7.850590261265318e+00 +6.406870888516483e-03 -2.042316902739731e+01 +1.206605630511571e+03 +2.024806885349513e-01 
+9.554000000000185e+00 +8.022647564989535e+00 +6.550146364921397e-03 -2.032659512472823e+01 +1.206478089466830e+03 +2.024595982786140e-01 
+9.556000000000186e+00 +8.199207533574747e+00 +6.697184357245694e-03 -2.023002132250083e+01 +1.206350588466194e+03 +2.024385146436748e-01 
+9.558000000000186e+00 +8.380380874875526e+00 +6.848077824660939e-03 -2.013344762069903e+01 +1.206223127488711e+03 +2.024174376266697e-01 
+9.560000000000187e+00 +8.566280327732379e+00 +7.002921448817685e-03 -2.003687401930675e+01 +1.206095706513450e+03 +2.023963672241372e-01 
+9.562000000000188e+00 +8.757020660652133e+00 +7.161811633630772e-03 -1.994030051830790e+01 +1.205968325519490e+03 +2.023753034326184e-01 
+9.564000000000188e+00 +8.952718668102749e+00 +7.324846503085333e-03 -1.984372711768641e+01 +1.205840984485929e+03 +2.023542462486570e-01 
+9.566000000000189e+00 +9.153493164306136e+00 +7.492125896965345e-03 -1.974715381742622e+01 +1.205713683391879e+03 +2.023331956687992e-01 
+9.568000000000190e+00 +9.359464974410916e+00 +7.663751364405553e-03 -1.965058061751126e+01 +1.205586422216467e+03 +2.023121516895935e-01 
+9.570000000000190e+00 +9.570756922927579e+00 +7.839826155167387e-03 -1.955400751792549e+01 +1.205459200938836e+03 +2.022911143075912e-01 
+9.572000000000191e+00 +9.787493819307471e+00 +8.020455208538960e-03 -1.945743451865285e+01 +1.205332019538143e+03 +2.022700835193461e-01 
+9.574000000000192e+00 +1.000980244054542e+01 +8.205745139757612e-03 -1.936086161967732e+01 +1.205204877993562e+03 +2.022490593214143e-01 
+9.576000000000192e+00 +1.023781151068786e+01 +8.395804223855248e-03 -1.926428882098284e+01 +1.205077776284280e+03 +2.022280417103546e-01 
+9.578000000000193e+00 +1.047165167712652e+01 +8.590742376824844e-03 -1.916771612255341e+01 +1.204950714389501e+03 +2.022070306827284e-01 
+9.580000000000194e+00 +1.071145548356026e+01 +8.790671134008993e-03 -1.907114352437300e+01 +1.204823692288445e+03 +2.021860262350993e-01 
+9.582000000000194e+00 +1.095735733950708e+01 +8.995703625610163e-03 -1.897457102642561e+01 +1.204696709960345e+03 +2.021650283640338e-01 
+9.584000000000195e+00 +1.120949348625079e+01 +9.205954549225050e-03 -1.887799862869521e+01 +1.204569767384449e+03 +2.021440370661006e-01 
+9.586000000000196e+00 +1.146800195910795e+01 +9.421540139305587e-03 -1.878142633116583e+01 +1.204442864540023e+03 +2.021230523378710e-01 
+9.588000000000196e+00 +1.173302254590332e+01 +9.642578133451582e-03 -1.868485413382146e+01 +1.204316001406346e+03 +2.021020741759187e-01 
+9.590000000000197e+00 +1.200469674154428e+01 +9.869187735442033e-03 -1.858828203664611e+01 +1.204189177962710e+03 +2.020811025768203e-01 
+9.592000000000198e+00 +1.228316769858852e+01 +1.010148957491441e-02 -1.849171003962382e+01 +1.204062394188428e+03 +2.020601375371545e-01 
+9.594000000000198e+00 +1.256858017370176e+01 +1.033960566360423e-02 -1.839513814273861e+01 +1.203935650062823e+03 +2.020391790535026e-01 
+9.596000000000199e+00 +1.286108046990684e+01 +1.058365934806015e-02 -1.829856634597451e+01 +1.203808945565235e+03 +2.020182271224484e-01 
+9.598000000000200e+00 +1.316081637453091e+01 +1.083377525875456e-02 -1.820199464931557e+01 +1.203682280675019e+03 +2.019972817405781e-01 
+9.600000000000200e+00 +1.346793709276026e+01 +1.109007925551208e-02 -1.810542305274583e+01 +1.203555655371544e+03 +2.019763429044806e-01 
+9.602000000000201e+00 +1.378259317672023e+01 +1.135269836918442e-02 -1.800885155624935e+01 +1.203429069634197e+03 +2.019554106107473e-01 
+9.604000000000202e+00 +1.410493645000239e+01 +1.162176073950443e-02 -1.791228015981019e+01 +1.203302523442375e+03 +2.019344848559717e-01 
+9.606000000000202e+00 +1.443511992756689e+01 +1.189739554905653e-02 -1.781570886341242e+01 +1.203176016775495e+03 +2.019135656367502e-01 
+9.608000000000203e+00 +1.477329773095748e+01 +1.217973295330872e-02 -1.771913766704011e+01 +1.203049549612987e+03 +2.018926529496815e-01 
+9.610000000000204e+00 +1.511962499877111e+01 +1.246890400665524e-02 -1.762256657067735e+01 +1.202923121934295e+03 +2.018717467913668e-01 
+9.612000000000204e+00 +1.547425779233527e+01 +1.276504058442773e-02 -1.752599557430822e+01 +1.202796733718880e+03 +2.018508471584098e-01 
+9.614000000000205e+00 +1.583735299655102e+01 +1.306827530083732e-02 -1.742942467791682e+01 +1.202670384946216e+03 +2.018299540474165e-01 
+9.616000000000206e+00 +1.620906821587267e+01 +1.337874142282034e-02 -1.733285388148725e+01 +1.202544075595792e+03 +2.018090674549958e-01 
+9.618000000000206e+00 +1.658956166540166e+01 +1.369657277976616e-02 -1.723628318500362e+01 +1.202417805647115e+03 +2.017881873777585e-01 
+9.620000000000207e+00 +1.697899205708330e+01 +1.402190366911470e-02 -1.713971258845004e+01 +1.202291575079703e+03 +2.017673138123183e-01 
+9.622000000000208e+00 +1.737751848100522e+01 +1.435486875781972e-02 -1.704314209181064e+01 +1.202165383873091e+03 +2.017464467552912e-01 
+9.624000000000208e+00 +1.778530028180767e+01 +1.469560297968323e-02 -1.694657169506954e+01 +1.202039232006829e+03 +2.017255862032957e-01 
+9.626000000000209e+00 +1.820249693022604e+01 +1.504424142857528e-02 -1.685000139821087e+01 +1.201913119460480e+03 +2.017047321529527e-01 
+9.628000000000210e+00 +1.862926788979759e+01 +1.540091924756249e-02 -1.675343120121879e+01 +1.201787046213625e+03 +2.016838846008856e-01 
+9.630000000000210e+00 +1.906577247877869e+01 +1.576577151398098e-02 -1.665686110407744e+01 +1.201661012245855e+03 +2.016630435437203e-01 
+9.632000000000211e+00 +1.951216972732649e+01 +1.613893312049599e-02 -1.656029110677096e+01 +1.201535017536783e+03 +2.016422089780850e-01 
+9.634000000000212e+00 +1.996861823001534e+01 +1.652053865220338e-02 -1.646372120928353e+01 +1.201409062066029e+03 +2.016213809006106e-01 
+9.636000000000212e+00 +2.043527599376961e+01 +1.691072225983848e-02 -1.636715141159931e+01 +1.201283145813233e+03 +2.016005593079301e-01 
+9.638000000000213e+00 +2.091230028130706e+01 +1.730961752916781e-02 -1.627058171370247e+01 +1.201157268758049e+03 +2.015797441966794e-01 
+9.640000000000214e+00 +2.139984745019902e+01 +1.771735734664939e-02 -1.617401211557720e+01 +1.201031430880143e+03 +2.015589355634963e-01 
+9.642000000000214e+00 +2.189807278766876e+01 +1.813407376146021e-02 -1.607744261720769e+01 +1.200905632159200e+03 +2.015381334050215e-01 
+9.644000000000215e+00 +2.240713034126169e+01 +1.855989784399928e-02 -1.598087321857812e+01 +1.200779872574916e+03 +2.015173377178980e-01 
+9.646000000000216e+00 +2.292717274553131e+01 +1.899495954098399e-02 -1.588430391967270e+01 +1.200654152107005e+03 +2.014965484987711e-01 
+9.648000000000216e+00 +2.345835104490198e+01 +1.943938752727148e-02 -1.578773472047564e+01 +1.200528470735192e+03 +2.014757657442887e-01 
+9.650000000000217e+00 +2.400081451288008e+01 +1.989330905454523e-02 -1.569116562097114e+01 +1.200402828439220e+03 +2.014549894511011e-01 
+9.652000000000218e+00 +2.455471046779576e+01 +2.035684979701716e-02 -1.559459662114344e+01 +1.200277225198844e+03 +2.014342196158609e-01 
+9.654000000000218e+00 +2.512018408527423e+01 +2.083013369430835e-02 -1.549802772097675e+01 +1.200151660993837e+03 +2.014134562352233e-01 
+9.656000000000219e+00 +2.569737820764314e+01 +2.131328279167882e-02 -1.540145892045532e+01 +1.200026135803984e+03 +2.013926993058458e-01 
+9.658000000000220e+00 +2.628643315049599e+01 +2.180641707778783e-02 -1.530489021956338e+01 +1.199900649609084e+03 +2.013719488243885e-01 
+9.660000000000220e+00 +2.688748650664299e+01 +2.230965432017561e-02 -1.520832161828518e+01 +1.199775202388954e+03 +2.013512047875136e-01 
+9.662000000000221e+00 +2.750067294768952e+01 +2.282310989866577e-02 -1.511175311660497e+01 +1.199649794123423e+03 +2.013304671918860e-01 
+9.664000000000222e+00 +2.812612402349446e+01 +2.334689663689643e-02 -1.501518471450701e+01 +1.199524424792334e+03 +2.013097360341730e-01 
+9.666000000000222e+00 +2.876396795976832e+01 +2.388112463219628e-02 -1.491861641197557e+01 +1.199399094375548e+03 +2.012890113110441e-01 
+9.668000000000223e+00 +2.941432945408010e+01 +2.442590108402829e-02 -1.482204820899492e+01 +1.199273802852937e+03 +2.012682930191716e-01 
+9.670000000000224e+00 +3.007732947055020e+01 +2.498133012123164e-02 -1.472548010554933e+01 +1.199148550204390e+03 +2.012475811552297e-01 
+9.672000000000224e+00 +3.075308503351393e+01 +2.554751262829813e-02 -1.462891210162311e+01 +1.199023336409808e+03 +2.012268757158953e-01 
+9.674000000000225e+00 +3.144170902044517e+01 +2.612454607092438e-02 -1.453234419720054e+01 +1.198898161449110e+03 +2.012061766978478e-01 
+9.676000000000226e+00 +3.214330995443747e+01 +2.671252432108711e-02 -1.443577639226591e+01 +1.198773025302227e+03 +2.011854840977688e-01 
+9.678000000000226e+00 +3.285799179654180e+01 +2.731153748189087e-02 -1.433920868680354e+01 +1.198647927949105e+03 +2.011647979123424e-01 
+9.680000000000227e+00 +3.358585373826621e+01 +2.792167171244333e-02 -1.424264108079773e+01 +1.198522869369704e+03 +2.011441181382551e-01 
+9.682000000000228e+00 +3.432698999454448e+01 +2.854300905301366e-02 -1.414607357423280e+01 +1.198397849544000e+03 +2.011234447721958e-01 
+9.684000000000228e+00 +3.508148959748168e+01 +2.917562725073222e-02 -1.404950616709309e+01 +1.198272868451982e+03 +2.011027778108556e-01 
+9.686000000000229e+00 +3.584943619118716e+01 +2.981959958609055e-02 -1.395293885936292e+01 +1.198147926073655e+03 +2.010821172509284e-01 
+9.688000000000230e+00 +3.663090782800433e+01 +3.047499470050100e-02 -1.385637165102662e+01 +1.198023022389037e+03 +2.010614630891100e-01 
+9.690000000000230e+00 +3.742597676644505e+01 +3.114187642517371e-02 -1.375980454206855e+01 +1.197898157378161e+03 +2.010408153220990e-01 
+9.692000000000231e+00 +3.823470927113607e+01 +3.182030361156839e-02 -1.366323753247305e+01 +1.197773331021075e+03 +2.010201739465960e-01 
+9.694000000000232e+00 +3.905716541507993e+01 +3.251032996367537e-02 -1.356667062222449e+01 +1.197648543297839e+03 +2.009995389593045e-01 
+9.696000000000232e+00 +3.989339888453025e+01 +3.321200387237718e-02 -1.347010381130722e+01 +1.197523794188531e+03 +2.009789103569299e-01 
+9.698000000000233e+00 +4.074345678677592e+01 +3.392536825213837e-02 -1.337353709970562e+01 +1.197399083673242e+03 +2.009582881361802e-01 
+9.700000000000234e+00 +4.160737946112307e+01 +3.465046038026721e-02 -1.327697048740406e+01 +1.197274411732075e+03 +2.009376722937658e-01 
+9.702000000000234e+00 +4.248520029335764e+01 +3.538731173898645e-02 -1.318040397438693e+01 +1.197149778345150e+03 +2.009170628263993e-01 
+9.704000000000235e+00 +4.337694553396331e+01 +3.613594786054583e-02 -1.308383756063861e+01 +1.197025183492602e+03 +2.008964597307957e-01 
+9.706000000000236e+00 +4.428263412036205e+01 +3.689638817560153e-02 -1.298727124614351e+01 +1.196900627154577e+03 +2.008758630036727e-01 
+9.708000000000236e+00 +4.520227750343663e+01 +3.766864586508156e-02 -1.289070503088603e+01 +1.196776109311239e+03 +2.008552726417499e-01 
+9.710000000000237e+00 +4.613587947858297e+01 +3.845272771574720e-02 -1.279413891485057e+01 +1.196651629942763e+03 +2.008346886417495e-01 
+9.712000000000238e+00 +4.708343602153364e+01 +3.924863397965492e-02 -1.269757289802154e+01 +1.196527189029341e+03 +2.008141110003962e-01 
+9.714000000000238e+00 +4.804493512918019e+01 +4.005635823771164e-02 -1.260100698038339e+01 +1.196402786551178e+03 +2.007935397144167e-01 
+9.716000000000239e+00 +4.902035666561428e+01 +4.087588726751092e-02 -1.250444116192052e+01 +1.196278422488493e+03 +2.007729747805404e-01 
+9.718000000000240e+00 +5.000967221359417e+01 +4.170720091562530e-02 -1.240787544261739e+01 +1.196154096821521e+03 +2.007524161954989e-01 
+9.720000000000240e+00 +5.101284493163453e+01 +4.255027197452402e-02 -1.231130982245841e+01 +1.196029809530507e+03 +2.007318639560261e-01 
+9.722000000000241e+00 +5.202982941690294e+01 +4.340506606427304e-02 -1.221474430142806e+01 +1.195905560595716e+03 +2.007113180588584e-01 
+9.724000000000242e+00 +5.306057157409846e+01 +4.427154151916698e-02 -1.211817887951077e+01 +1.195781349997424e+03 +2.006907785007344e-01 
+9.726000000000242e+00 +5.410500849047387e+01 +4.514964927943247e-02 -1.202161355669102e+01 +1.195657177715920e+03 +2.006702452783952e-01 
+9.728000000000243e+00 +5.516306831715202e+01 +4.603933278813220e-02 -1.192504833295326e+01 +1.195533043731510e+03 +2.006497183885841e-01 
+9.730000000000244e+00 +5.623467015687717e+01 +4.694052789339108e-02 -1.182848320828198e+01 +1.195408948024512e+03 +2.006291978280468e-01 
+9.732000000000244e+00 +5.731972395832945e+01 +4.785316275605622e-02 -1.173191818266164e+01 +1.195284890575260e+03 +2.006086835935314e-01 
+9.734000000000245e+00 +5.841813041711931e+01 +4.877715776289235e-02 -1.163535325607675e+01 +1.195160871364101e+03 +2.005881756817882e-01 
+9.736000000000246e+00 +5.952978088357285e+01 +4.971242544540905e-02 -1.153878842851178e+01 +1.195036890371395e+03 +2.005676740895701e-01 
+9.738000000000246e+00 +6.065455727740181e+01 +5.065887040440306e-02 -1.144222369995125e+01 +1.194912947577519e+03 +2.005471788136320e-01 
+9.740000000000247e+00 +6.179233200935023e+01 +5.161638924029655e-02 -1.134565907037964e+01 +1.194789042962862e+03 +2.005266898507313e-01 
+9.742000000000248e+00 +6.294296790989397e+01 +5.258487048933961e-02 -1.124909453978149e+01 +1.194665176507827e+03 +2.005062071976278e-01 
+9.744000000000248e+00 +6.410631816506759e+01 +5.356419456574319e-02 -1.115253010814130e+01 +1.194541348192834e+03 +2.004857308510835e-01 
+9.746000000000249e+00 +6.528222625947882e+01 +5.455423370979767e-02 -1.105596577544360e+01 +1.194417557998312e+03 +2.004652608078628e-01 
+9.748000000000250e+00 +6.647052592656910e+01 +5.555485194203050e-02 -1.095940154167292e+01 +1.194293805904709e+03 +2.004447970647323e-01 
+9.750000000000250e+00 +6.767104110616947e+01 +5.656590502344772e-02 -1.086283740681380e+01 +1.194170091892482e+03 +2.004243396184611e-01 
+9.752000000000251e+00 +6.888358590939526e+01 +5.758724042190182e-02 -1.076627337085078e+01 +1.194046415942108e+03 +2.004038884658205e-01 
+9.754000000000252e+00 +7.010796459092123e+01 +5.861869728462282e-02 -1.066970943376841e+01 +1.193922778034073e+03 +2.003834436035843e-01 
+9.756000000000252e+00 +7.134397152866831e+01 +5.966010641694636e-02 -1.057314559555125e+01 +1.193799178148880e+03 +2.003630050285283e-01 
+9.758000000000253e+00 +7.259139121093654e+01 +6.071129026726919e-02 -1.047658185618386e+01 +1.193675616267045e+03 +2.003425727374308e-01 
+9.760000000000254e+00 +7.384999823101040e+01 +6.177206291826053e-02 -1.038001821565081e+01 +1.193552092369096e+03 +2.003221467270724e-01 
+9.762000000000254e+00 +7.511955728926523e+01 +6.284223008435674e-02 -1.028345467393667e+01 +1.193428606435579e+03 +2.003017269942361e-01 
+9.764000000000255e+00 +7.639982320279468e+01 +6.392158911556187e-02 -1.018689123102604e+01 +1.193305158447051e+03 +2.002813135357071e-01 
+9.766000000000256e+00 +7.769054092258651e+01 +6.500992900757985e-02 -1.009032788690348e+01 +1.193181748384083e+03 +2.002609063482728e-01 
+9.768000000000256e+00 +7.899144555826848e+01 +6.610703041830247e-02 -9.993764641553613e+00 +1.193058376227262e+03 +2.002405054287230e-01 
+9.770000000000257e+00 +8.030226241044507e+01 +6.721266569067470e-02 -9.897201494961022e+00 +1.192935041957187e+03 +2.002201107738500e-01 
+9.772000000000258e+00 +8.162270701065164e+01 +6.832659888196387e-02 -9.800638447110318e+00 +1.192811745554471e+03 +2.001997223804481e-01 
+9.774000000000258e+00 +8.295248516894610e+01 +6.944858579945480e-02 -9.704075497986114e+00 +1.192688486999742e+03 +2.001793402453139e-01 
+9.776000000000259e+00 +8.429129302916706e+01 +7.057837404259952e-02 -9.607512647573033e+00 +1.192565266273641e+03 +2.001589643652466e-01 
+9.778000000000260e+00 +8.563881713188178e+01 +7.171570305164549e-02 -9.510949895855697e+00 +1.192442083356823e+03 +2.001385947370474e-01 
